Date,Returns,CPI,Interest_Rate,Oil,FX,VIX
2021-01-08,0.0054918626852689,0.0267,0.01485,0.0277395199020171,-0.0056448353591296,-0.0362092687931598
2021-01-11,-0.0065547508985924,0.0268,0.0149,0.0001913920599532,-0.0069461592996487,0.1168831410104824
2021-01-12,0.0004157884466327,0.0269,0.01495,0.0183731882195723,-0.0020928282920177,-0.0311461795006754
2021-01-13,0.0022756417379066,0.027,0.015,-0.0056380237215243,0.0039629900042505,-0.0480068942518659
2021-01-14,-0.0037534511943366,0.0271,0.01505,0.0124740096260724,-0.0038007870478363,0.0468257973164178
2021-01-15,-0.0071900279753709,0.0272,0.0151,-0.0225872520322146,-0.0009234867417119,0.0468817269930275
2021-01-19,0.0081363795155244,0.0273,0.01515,0.0118410795389141,0.0007608065497719,-0.0451931131706575
2021-01-20,0.0139356254219462,0.0274,0.0152,0.0049075526326343,0.0050983257706982,-0.0714285655662999
2021-01-21,0.0003167233075522,0.0275,0.01525,-0.0020661271014957,-0.0019143025297213,-0.0120482034198814
2021-01-22,-0.0030106116552376,0.0276,0.0153,-0.0161867230013603,0.0041816027191092,0.0276735535193803
2021-01-25,0.0036158389430824,0.0277,0.01535,0.0095657163883904,0.0002591656707486,0.058420844160649
2021-01-26,-0.0014888337468982,0.0278,0.0154,-0.0030320228543521,-0.001906945525246,-0.0073307491323373
2021-01-27,-0.025677883699462,0.0279,0.01545,0.0045618297088996,0.0013792318288194,0.6164204319953999
2021-01-28,0.0097606259756297,0.028,0.0155,-0.0096499212158527,-0.0047620037051636,-0.1881214773509905
2021-01-29,-0.0193114751731245,0.0281,0.01555,-0.0026748068253782,0.0012362042296443,0.0953327095463401
2021-02-01,0.0160517676144393,0.0282,0.0156,0.0258620393561288,0.0003152348219104,-0.0861287509316265
2021-02-02,0.0138982234844169,0.0283,0.01565,0.0225956881738897,-0.0045499467121143,-0.1547619160250652
2021-02-03,0.0010087690809532,0.0284,0.0157,0.0169832055091585,-0.0024559571827412,-0.1036776085250426
2021-02-04,0.0108533222304207,0.0285,0.01575,0.0096965510656048,0.0002769556190749,-0.0497599038516454
2021-02-05,0.0038974951646253,0.0286,0.0158,0.0110261237227835,-0.0062825879677145,-0.0413412769685686
2021-02-08,0.0073993483603735,0.0287,0.01585,0.0197010162997959,0.0068558584207756,0.0177287454243513
2021-02-09,-0.0011135249921484,0.0288,0.0159,0.0067276070628949,0.0004002080092257,0.0183615533828185
2021-02-10,-0.0003451849323593,0.0289,0.01595,0.0054832023899509,0.0055084964933749,0.0166435794877213
2021-02-11,0.0016624551635393,0.029,0.016,-0.0074982723998072,0.0001006197804718,-0.0336516497871949
2021-02-12,0.0047110331133788,0.0291,0.01605,0.0211194970258921,0.0008492320522894,-0.0602353264303768
2021-02-16,-0.0005692724183511,0.0292,0.0161,0.0097527829906198,0.0008334358533188,0.0746119089809762
2021-02-17,-0.0003204020092266,0.0293,0.01615,0.0181515431546448,-0.0032733877135847,0.0018639756399749
2021-02-18,-0.0044158356273545,0.0294,0.0162,-0.0101406434097828,-0.0036781674916279,0.0460465009822401
2021-02-19,-0.0018548966445751,0.0295,0.01625,-0.021150012716708,0.0036431642335863,-0.0195642747236782
2021-02-22,-0.0077328394581538,0.0296,0.0163,0.037981092779372,0.002849729464986,0.0634921348897759
2021-02-23,0.0012563181187927,0.0297,0.01635,0.0029272480983124,0.0033349308049044,-0.0144989399371461
2021-02-24,0.011351613765979,0.0298,0.0164,0.0251338267841612,-0.0012042622122976,-0.0765902384689182
2021-02-25,-0.0244788075251262,0.0299,0.01645,0.0049034728346735,0.0015822117375803,0.3537956505658677
2021-02-26,-0.0047502141699028,0.03,0.0165,-0.0319533892381942,-0.0008997964463965,-0.0325371632595393
2021-03-01,0.0237907635068002,0.0301,0.01655,-0.013983749761814,-0.0058271329000382,-0.1645796155959014
2021-03-02,-0.0080808516908706,0.0302,0.0166,-0.0146767710851983,-0.0031815938102786,0.032119913822151
2021-03-03,-0.0130662218719981,0.0303,0.01665,0.0256066741304916,0.0028521567302313,0.106638989798534
2021-03-04,-0.0134172139301002,0.0304,0.0167,0.0416123221696165,-0.0028800481356082,0.0712410803560184
2021-03-05,0.0194959681977822,0.0305,0.01675,0.0354064615698694,-0.0068814116613133,-0.1368568389631607
2021-03-08,-0.0053592310301612,0.0306,0.0168,-0.0157360167008598,-0.0035180865848333,0.0328466938748739
2021-03-09,0.0141546423038221,0.0307,0.01685,-0.0159877150920324,-0.0061984547096171,-0.0565370500796975
2021-03-10,0.0060303133427013,0.0308,0.0169,0.0067177049027529,0.0038977317898647,-0.0611735821347715
2021-03-11,0.0103954870044358,0.0309,0.01695,0.0245188414307837,0.0023661697837031,-0.0288120405105303
2021-03-12,0.0010153984958789,0.031,0.017,-0.0062101795450166,0.0050341338122206,-0.0556823058809191
2021-03-15,0.0064919213014971,0.0311,0.01705,-0.0033531659603187,-0.0030114376748069,-0.0318994601438356
2021-03-16,-0.0015696837343783,0.0312,0.0171,-0.0090227304388692,-0.0020273558871979,-0.0119820151218555
2021-03-17,0.0028793821305308,0.0313,0.01715,-0.00308649025027,-0.0020231777805499,-0.0282971878415445
2021-03-18,-0.0147605393194591,0.0314,0.0172,-0.0712074084020893,0.0068181290054791,0.1222049109417937
2021-03-19,-0.0006027039747036,0.0315,0.01725,0.0236666361490884,-0.0053870439354967,-0.0291936590822011
2021-03-22,0.0070251180773117,0.0316,0.0173,0.0021165918591798,-0.0029470645630589,-0.0988067554553355
2021-03-23,-0.0076308541839406,0.0317,0.01735,-0.0615759701463213,0.0042004233227372,0.0752118717910095
2021-03-24,-0.0054673360183149,0.0318,0.0174,0.0592105623792511,-0.0077789028578187,0.0443350522021608
2021-03-25,0.0052402658469594,0.0319,0.01745,-0.0428244347632524,-0.0022918192834598,-0.0655660965553824
2021-03-26,0.0166312026045196,0.032,0.0175,0.0411543680139205,-0.0030854165403151,-0.0479555215144791
2021-03-29,-0.0008680126852336,0.0321,0.01755,0.0096768925828321,0.0009666010928697,0.0996818186598964
2021-03-30,-0.0031578329337678,0.0322,0.0176,-0.0164067919704218,-0.0014419787844358,-0.0544840488542435
2021-03-31,0.0036224990395776,0.0323,0.01765,-0.0229562247260552,-0.0040270457380195,-0.0107088722735906
2021-04-01,0.0118252017749447,0.0324,0.0177,0.0387086024583132,0.0004457788887903,-0.1067010172952281
2021-04-05,0.0144382264177436,0.0325,0.01775,-0.0455654874254978,-0.0010002289071011,0.0334679703554217
2021-04-06,-0.0009735307519511,0.0326,0.0178,0.011594207800246,0.0043139819531365,0.0117253486102979
2021-04-07,0.0014752327849856,0.0327,0.0178499999999999,0.0074161235990166,0.0046784281635243,-0.0529801847328117
2021-04-08,0.0042206328286402,0.0328,0.0179,-0.0028442694050623,-4.7486026508836154e-05,-0.0122377089941714
2021-04-09,0.0077199343487381,0.0329,0.01795,-0.0046979662158624,0.0035389311542404,-0.0153392458512636
2021-04-12,-0.0001960788487688,0.033,0.018,0.0064059519566785,-0.0012733601511304,0.0131815042729064
2021-04-13,0.0032944868090414,0.0331,0.01805,0.0080401932345417,0.0011914405802817,-0.015375531119335
2021-04-14,-0.0040877267278285,0.0332,0.0180999999999999,0.0493519642014306,0.0033112327681075,0.0204204300527126
2021-04-15,0.0110941905251664,0.0333,0.01815,0.0049089081726578,0.0026729526194118,-0.0247204286022367
2021-04-16,0.0036088195555097,0.0334,0.0182,-0.005200094880527,-0.0011971556290383,-0.0193119915943132
2021-04-19,-0.005306560094486,0.0335,0.01825,0.0039600823027114,-0.0001914837240327,0.0640000563401441
2021-04-20,-0.0068023197717759,0.0336,0.0183,-0.0148312152976459,0.0063358094540364,0.0803932513618401
2021-04-21,0.0093060554721535,0.0337,0.0183499999999999,-0.0174567613158408,-0.0010708288987623,-0.0631691801872632
2021-04-22,-0.0092106574765618,0.0338,0.0184,0.0013040233585079,0.0004453360191536,0.0691428048270088
2021-04-23,0.0109286965401769,0.0339,0.01845,0.0115578557861872,-0.0019103788602828,-0.0737573077655496
2021-04-26,0.0017822709248045,0.034,0.0185,-0.0037013122706055,0.0062505047771013,0.0178880246570762
2021-04-27,-0.0002148958880143,0.0341,0.01855,0.016637034111379,-0.0006766122021124,-0.0045351432241546
2021-04-28,-0.0008455399168898,0.0342,0.0186,0.0146171274819852,0.0007145647376214,-0.0159452612649523
2021-04-29,0.0067628067340457,0.0343,0.01865,0.0180081665344127,0.0037730907940705,0.0190972170482082
2021-04-30,-0.0071947066993264,0.0344,0.0187,-0.0219966198767256,-0.0007276763569032,0.0567859151243967
2021-05-03,0.0027480907472536,0.0345,0.01875,0.0143126141319229,-0.0081908458732979,-0.0161204263605616
2021-05-04,-0.0066783376082272,0.0346,0.0188,0.0186076076505947,0.0027861315251114,0.063899514495902
2021-05-05,0.0007034637617677,0.0347,0.01885,-0.0009134599750061,-0.003832777477315,-0.0169404482269392
2021-05-06,0.0081654564660518,0.0348,0.0189,-0.014017952269492,-0.000588454212835,-0.0396866968157236
2021-05-07,0.0073733416169683,0.0349,0.01895,0.0029362145587148,0.0050446648660809,-0.092441485155662
2021-05-10,-0.0104356473221881,0.035,0.019,0.0003081146779084,0.0084953989264737,0.1779508219483823
2021-05-11,-0.0086739128027181,0.0351,0.0190499999999999,0.0055452960644686,-0.0024767285752498,0.1108850621615207
2021-05-12,-0.0214494006645027,0.0352,0.0191,0.0122549489386867,0.0002938764513156,0.2632783864389609
2021-05-13,0.0121731414069234,0.0353,0.01915,-0.0342009999032471,-0.0054340864261213,-0.1616528077982975
2021-05-14,0.0149179568768997,0.0354,0.0192,0.0242871052831346,-0.0001002745212409,-0.186770421598279
2021-05-17,-0.0025300521932207,0.0355,0.01925,0.0137676894396556,0.0060509305490807,0.0483785153242437
2021-05-18,-0.0085172929593646,0.0356,0.0192999999999999,-0.0117700138646149,0.0005349045844815,0.0821501468378005
2021-05-19,-0.0029434114568177,0.0357,0.01935,-0.0325240085951556,0.0055215159477557,0.0393627060253805
2021-05-20,0.0105547417561433,0.0358,0.0194,-0.0206755265257524,-0.004183833562572,-0.068079360149038
2021-05-21,-0.0007838806801412,0.0359,0.01945,0.0246575763546554,0.0043155984577913,-0.025157254757829
2021-05-24,0.0099112921901385,0.036,0.0195,0.0388487126387071,-0.0034478427848436,-0.0868486368799069
2021-05-25,-0.0021252837802967,0.0361,0.0195499999999999,0.0003027500702874,0.0025772895778577,0.0239130729988983
2021-05-26,0.0018768165702687,0.0362,0.0196,0.0021189555062068,0.0028209965686414,-0.0785562383359659
2021-05-27,0.0011653145418315,0.0363,0.01965,0.009666204478147,-0.004612427257485,-0.035714332801561
2021-05-28,0.0007688818911402,0.0364,0.0197,-0.0079281793776262,4.869039459753921e-05,0.0011947704920629
2021-06-01,-0.0004923335226864,0.0365,0.01975,0.021109793913165,0.0035108358588156,0.0680190557327036
2021-06-02,0.0014469348384307,0.0366,0.0197999999999999,0.0163910305721053,-0.0012340095487372,-0.023463691913108
2021-06-03,-0.0036287033416374,0.0367,0.01985,-0.0002906330368847,-0.0006471845860595,0.0320366926748427
2021-06-04,0.0088340957105059,0.0368,0.0199,0.0117716206471092,-0.0062945361793529,-0.089800485422317
2021-06-07,-0.0007967387044511,0.0369,0.01995,-0.0056018295642423,0.0029179878293212,0.0
2021-06-08,0.0001750248645058,0.037,0.02,0.0118445710683632,0.0020728666661506,0.0395858474732102
2021-06-09,-0.0018238673194856,0.0371,0.02005,-0.0012848531529492,-0.0017042140583581,0.048037475658119
2021-06-10,0.0046522430122621,0.0372,0.0201,0.0047170073666842,0.0007517140274577,-0.1000558451228592
2021-06-11,0.001948434669559,0.0373,0.02015,0.0088206393300112,-0.0007754178831091,-0.0279503572843005
2021-06-14,0.0018152018730952,0.0374,0.0202,-0.000423161855052,-0.0051225717313796,0.0472843315754443
2021-06-15,-0.0020116937805257,0.0375,0.02025,0.01749443483654,0.0009939190502792,0.0384381385952417
2021-06-16,-0.0053901246128557,0.0376,0.0203,0.0004159564358627,0.0004002410493513,0.066392428341631
2021-06-17,-0.0004357155920517,0.0377,0.02035,-0.0153846235187317,-0.010843962346389,-0.0220385469386948
2021-06-18,-0.0131244687799005,0.0378,0.0204,0.0084459243579479,-0.0068501992571124,0.166197226081096
2021-06-21,0.0140022899627207,0.0379,0.02045,0.028196598124941,-0.0033365033317003,-0.1357488536097999
2021-06-22,0.0051244919022186,0.038,0.0205,-0.0081456159881276,0.0032758882417007,-0.0687534703297997
2021-06-23,-0.0010832833431588,0.0381,0.02055,0.0002738060926554,0.002029224312545,-0.0204081726111603
2021-06-24,0.0058112497248854,0.0382,0.0206,0.0030104161903514,-0.0002983044780925,-0.021446043770847
2021-06-25,0.0033305973193167,0.0383,0.02065,0.0102319231756431,-0.0002385549563488,-0.0219161161939569
2021-06-28,0.0023149642620619,0.0384,0.0207,-0.0153949944992118,0.0009912185233162,0.0089628901631546
2021-06-29,0.0002773361932608,0.0385,0.0207499999999999,0.0009600835455807,-0.0011094247801214,0.0164974762123009
2021-06-30,0.0013281596467464,0.0386,0.0208,0.0067141386849904,-0.0022613871320087,-0.0118602077795533
2021-07-01,0.0052216268542757,0.0387,0.02085,0.0239553846057989,-0.003794147491687,-0.0221099420819066
2021-07-02,0.0075000816639139,0.0388,0.0209,-0.0009304757636671,-0.0008884818090965,-0.026485779039815
2021-07-06,-0.0020218560598241,0.0389,0.02095,-0.0238158705203701,0.000640678371012,0.0909091484390622
2021-07-07,0.0033589753101825,0.039,0.0209999999999999,-0.0159466506002597,-0.0033109661497897,-0.0145985257494957
2021-07-08,-0.0085610249343169,0.0391,0.02105,0.0102493839950512,-0.0026321867575267,0.1728394509379327
2021-07-09,0.0112779478087958,0.0392,0.0211,0.0222099679594727,0.0046301331645948,-0.1484210365696957
2021-07-12,0.003451174331237,0.0393,0.02115,-0.0061695158199429,0.0021062849877842,-0.0006180611058849
2021-07-13,-0.0035168126585656,0.0394,0.0212,0.0155195890628869,-0.0006526261676987,0.0587508199416897
2021-07-14,0.0011649345752446,0.0395,0.0212499999999999,-0.028172793974512,-0.0075714891402415,-0.0461449110280953
2021-07-15,-0.0032622408541723,0.0396,0.0213,-0.0202378747863263,0.0049226055054825,0.0416411701379515
2021-07-16,-0.0075388542110778,0.0397,0.02135,0.0022330220419752,-0.0018189650274356,0.0846561149136608
2021-07-19,-0.0158695124274093,0.0398,0.0214,-0.0750591780100039,0.0001854978993724,0.2195121446930119
2021-07-20,0.0151626094378556,0.0399,0.02145,0.0150557065276697,-0.0017066072430054,-0.1231111314561631
2021-07-21,0.0082418199908353,0.04,0.0215,0.0427173681553001,-0.0008248939468996,-0.0922452983806774
2021-07-22,0.0020166699583279,0.0401,0.02155,0.0229018569055567,0.0007310905803727,-0.0122836021903306
2021-07-23,0.0101454520208228,0.0402,0.0216,0.0022249481931142,-0.0016952306802585,-0.0276992513468156
2021-07-26,0.0023821998626283,0.0403,0.02165,-0.0022200087885713,5.8932597006622345e-05,0.0220929734831976
2021-07-27,-0.0047124448070912,0.0404,0.0217,-0.003615660172292,0.0029164853819827,0.1012514615682811
2021-07-28,-0.0001862618826539,0.0405,0.02175,0.0103279532171713,0.0013005454274701,-0.0542355945922726
2021-07-29,0.0042061529800074,0.0406,0.0218,0.0169913436566415,0.0019309420276776,-0.0333150584814359
2021-07-30,-0.0054060480514769,0.0407,0.02185,0.0044823986599955,0.0039710748841614,0.0305084172261376
2021-08-02,-0.0018428056148913,0.0408,0.0219,-0.0363758610280194,-0.0021824136133373,0.0668859281065497
2021-08-03,0.0082034265474622,0.0409,0.02195,-0.0098232466552343,0.0006411984735799,-0.0729701046120986
2021-08-04,-0.0046323879014122,0.041,0.022,-0.0341552737542764,-0.0004391046481545,-0.0038803546907029
2021-08-05,0.0060054468134942,0.0411,0.02205,0.0137930270134296,-0.0026989581497277,-0.0383972539273392
2021-08-06,0.0016752662417647,0.0412,0.0221,-0.0117238037563699,-0.000141994930076,-0.0653935777322354
2021-08-09,-0.0009399082741974,0.0413,0.02215,-0.0263619720934888,-0.0072847700795747,0.0352940995843868
2021-08-10,0.0009926793341701,0.0414,0.0222,0.0272261953549521,-0.0009390033374948,0.0041866988664849
2021-08-11,0.0012757437876824,0.0415,0.02225,0.0140576815288104,-0.0012895376634771,-0.0369267900789703
2021-08-12,0.0041463802816776,0.0416,0.0223,-0.0023105221965252,0.0015839553267043,-0.0358688881242718
2021-08-13,0.0016073066558082,0.0417,0.02235,-0.0094079306837059,-0.0004801103451749,-0.0089801373927193
2021-08-16,0.0026208507022158,0.0418,0.0224,-0.0168030608541176,0.0049774049805537,0.0433657629928558
2021-08-17,-0.0070606988149475,0.0419,0.0224499999999999,-0.010402802319998,-0.0012487248704858,0.1110421163144204
2021-08-18,-0.0107484707455859,0.042,0.0225,-0.0169694746292542,-0.0059601863558819,0.2043551020990632
2021-08-19,0.0012566922329095,0.0421,0.02255,-0.0270394207534219,-0.0005500445339591,0.0046360863646057
2021-08-20,0.0081415676557379,0.0422,0.0226,-0.0215104248928378,-0.002281654337924,-0.1435164097555205
2021-08-23,0.0085237903642483,0.0423,0.02265,0.0532734228350766,0.0017944800214149,-0.075969821550882
2021-08-24,0.0014957363013194,0.0424,0.0226999999999999,0.0289457882929009,0.0040166663014904,0.004081614949343
2021-08-25,0.0022201182241796,0.0425,0.02275,0.012140948826012,0.0007286823861358,-0.0249708719496681
2021-08-26,-0.0058249188196125,0.0426,0.0228,-0.0137507670130697,0.0018131273830515,0.1220964339057726
2021-08-27,0.0088076324804251,0.0427,0.02285,0.0195787560171165,-0.001528285068751,-0.1300425022875022
2021-08-30,0.0043065708447795,0.0428,0.0229,0.0068373761319369,0.0036235084018041,-0.0122024931689219
2021-08-31,-0.001349116039505,0.0429,0.0229499999999999,-0.0102586200529505,-0.000178121758093,0.0179122296857658
2021-09-01,0.0003116886257619,0.043,0.023,0.001313815151688,0.0011337958991552,-0.0224513921214926
2021-09-02,0.0028426384105229,0.0431,0.02305,0.0204111619861031,0.0025931695403567,0.0186219258655881
2021-09-03,-0.0003350311257153,0.0432,0.0231,-0.0100013854780318,0.0030046697470782,0.0
2021-09-07,-0.0033955744059817,0.0433,0.02315,-0.013566206220032,-0.0009143836244995,0.1054234953274027
2021-09-08,-0.0013185667397751,0.0434,0.0232,0.0138991162961972,-0.0026530050492223,-0.0099228396489636
2021-09-09,-0.0046056086573933,0.0435,0.02325,-0.0167388688459798,-0.0020659064935996,0.0467706122164623
2021-09-10,-0.0077225787599254,0.0436,0.0233,0.0231875821134026,0.0005771297849097,0.1143617879324481
2021-09-13,0.0022764876184568,0.0437,0.02335,0.0104703917779378,-0.0011812139205829,-0.0754176547096396
2021-09-14,-0.0057466385065755,0.0438,0.0234,0.0001419749703865,0.0,0.0046462695580771
2021-09-15,0.0084739969795697,0.0439,0.02345,0.0305137887285709,-0.000590296192645,-0.0657758910337359
2021-09-16,-0.001551140448935,0.044,0.0235,0.0,0.001271870723404,0.0280528173993837
2021-09-17,-0.009110872450405,0.0441,0.02355,-0.0088142044383511,-0.0044434220098149,0.1134295811293115
2021-09-20,-0.0169773110084148,0.0442,0.0236,-0.0233430634525612,-0.0031904699626886,0.2354637070774368
2021-09-21,-0.0008123585165593,0.0443,0.02365,0.0038411813849723,2.3374508716145215e-05,-0.0525086939787724
2021-09-22,0.0095196111952602,0.0444,0.0237,0.0236678834484518,-0.000621340895115,-0.1432676389028956
2021-09-23,0.0121347157844948,0.0445,0.02375,0.0148137843706954,-0.0030036928399174,-0.1073311733776182
2021-09-24,0.0014610090466882,0.0446,0.0238,0.00927694784263,0.0044965722892382,-0.0472355985189636
2021-09-27,-0.0027763826213396,0.0447,0.02385,0.0198701476697191,-0.0014654093037853,0.0569014213454555
2021-09-28,-0.0203641105560982,0.0448,0.0238999999999999,-0.0021205571794071,-0.0022399812243447,0.2393390040691798
2021-09-29,0.0015691842194003,0.0449,0.02395,-0.0061096968904111,-0.0008940088868886,-0.0296774423250587
2021-09-30,-0.0119097141251951,0.045,0.024,0.0026726839950335,-0.0072508895299713,0.0257092170849404
2021-10-01,0.0114914776301819,0.0451,0.02405,0.0113287816600049,-0.0023381317695233,-0.0881589914428128
2021-10-04,-0.0129858981367484,0.0452,0.0241,0.022931016817949,0.0028322114278427,0.0881515957050125
2021-10-05,0.0105245146606092,0.0453,0.0241499999999999,0.0168770614820861,0.0009642726160647,-0.0722996478050702
2021-10-06,0.0041027928541854,0.0454,0.0242,-0.0190041808463243,-0.0019249431217834,-0.0140844717279881
2021-10-07,0.0082982806564053,0.0455,0.02425,0.0112359904837024,-0.003512824105595,-0.0695237659272693
2021-10-08,-0.0019137230947889,0.0456,0.0243,0.0134099027003768,0.0003814994434316,-0.0394063675376696
2021-10-11,-0.0068657638480568,0.0457,0.02435,0.014744778720152,0.0005435686067938,0.0655300752391603
2021-10-12,-0.0024167805585421,0.0458,0.0243999999999999,0.0014903471384131,-0.0010629439476148,-0.0074999809265137
2021-10-13,0.0030225144837938,0.0459,0.02445,-0.0024801209047115,-0.0017069772903097,-0.0609572276356651
2021-10-14,0.0170631019455833,0.046,0.0245,0.0108154536397635,0.0056837713460531,-0.0954934998702511
2021-10-15,0.0074602103777126,0.0461,0.02455,0.0119296673204807,-0.0006954468119872,-0.0332147896214897
2021-10-18,0.0033747695570975,0.0462,0.0246,0.0019446240214291,0.0004754378697422,0.0006135110030618
2021-10-19,0.0073933395514063,0.0463,0.02465,0.0063075767548161,0.0014517452243154,-0.037400348047283
2021-10-20,0.0036640298040166,0.0464,0.0247,0.0109691860191896,0.0015586486059819,-0.0133757987705862
2021-10-21,0.0029958718496225,0.0465,0.02475,-0.0163348360762736,0.0019814300628668,-0.0309877049276211
2021-10-22,-0.001072553627413,0.0466,0.0248,0.0152727531664298,-0.0025459926952552,0.0279813504256842
2021-10-25,0.0047481965694935,0.0467,0.02485,0.0,0.0012687600472558,-0.012313709027853
2021-10-26,0.0018197952535197,0.0468,0.0249,0.0106255893857416,-0.0024384463829575,0.0485564161569451
2021-10-27,-0.0050515680684628,0.0469,0.02495,-0.0235085390182911,-0.0011598870049537,0.0625782245710913
2021-10-28,0.0098292815764611,0.047,0.025,0.0018145885535827,0.0001623959612329,-0.0265017001014331
2021-10-29,0.0019493347191492,0.0471,0.02505,0.0091776616186072,0.0071971863610365,-0.0163339653084106
2021-11-01,0.0018000771431341,0.0472,0.0251,0.0057437281163867,-0.0108633668203222,0.0092250686604442
2021-11-02,0.0036803630854131,0.0473,0.02515,-0.0016656678710912,0.0037119176436002,-0.0231565608957959
2021-11-03,0.0064612791953579,0.0474,0.0252,-0.0363485033803553,-0.0017369213195504,-0.0580162361409353
2021-11-04,0.0041819423611504,0.0475,0.02525,-0.0253524985936665,0.0031362426898386,0.0225165026704774
2021-11-05,0.0037327996529492,0.0476,0.0253,0.0312143022545292,-0.0051999189655006,0.0673575123133007
2021-11-08,0.0008877879113036,0.0477,0.02535,0.0081211232849938,0.0011684323137661,0.0449028999801626
2021-11-09,-0.0034987758957707,0.0478,0.0254,0.0270963165193944,0.0019590596513674,0.0325204062497681
2021-11-10,-0.0082258233952297,0.0479,0.02545,-0.0333928120859761,0.0003478111346459,0.0534307547189445
2021-11-11,0.0005509400447352,0.048,0.0255,0.0030735187024288,-0.0094529173798839,-0.0571275878790792
2021-11-12,0.0072226560264154,0.0481,0.02555,-0.0098050675115886,-0.0030573628652154,-0.0775763841292175
2021-11-15,-1.0739820344718431e-05,0.0482,0.0255999999999999,0.0011139539159645,-0.0008008833973945,0.0122773998987431
2021-11-16,0.0038652298648624,0.0483,0.02565,-0.0014836192045299,-0.0065698404346761,-0.0072770729866801
2021-11-17,-0.0026016253744634,0.0484,0.0257,-0.0297177001287153,-0.0039850473413807,0.0452046263397025
2021-11-18,0.0033847802152713,0.0485,0.02575,0.0082950679021949,0.0,0.0280537419704081
2021-11-19,-0.0013986655593032,0.0486,0.0258,-0.0368308262679438,0.0041721000208909,0.0181921371261124
2021-11-22,-0.0031971365563219,0.0487,0.0258499999999999,0.0085414131263084,-0.0081522417301577,0.0703517721729014
2021-11-23,0.0016571329129451,0.0488,0.0259,0.0228013029315961,-0.0029791387340473,0.0109545687864835
2021-11-24,0.0022938506357221,0.0489,0.02595,-0.0014012816605294,0.0002473862995919,-0.0412796321828582
2021-11-26,-0.0227248226375824,0.049,0.026,-0.1306288805140844,0.0005940791916181,0.540366036423789
2021-11-29,0.0132001995370349,0.0491,0.02605,0.0264122579906291,0.0074535376866893,-0.1977638570506886
2021-11-30,-0.0189613103345052,0.0492,0.0260999999999999,-0.0538955941035411,2.2589547499674012e-05,0.1842335199588756
2021-12-01,-0.0118151874178892,0.0493,0.02615,-0.0092172953692757,0.003263165872567,0.144538441632362
2021-12-02,0.0141944361315831,0.0494,0.0262,0.0141833202608538,-0.0009509143844581,-0.101863752917946
2021-12-03,-0.0084485637302975,0.0495,0.02625,-0.0036089904326245,-0.0011758203729809,0.0973166096281865
2021-12-06,0.0117308725774514,0.0496,0.0263,0.048747292837362,-0.000124415707462,-0.1137919713869098
2021-12-07,0.0207070803744042,0.0497,0.02635,0.0368399088600779,-0.0016026315298297,-0.1946284347362568
2021-12-08,0.0030852853123166,0.0498,0.0264,0.0043025335942188,-0.0009020955422791,-0.0909090829878787
2021-12-09,-0.0071810801698947,0.0499,0.02645,-0.019624076243335,0.0061265951569515,0.0844221275065459
2021-12-10,0.0095490733384817,0.05,0.0265,0.0102903256613504,-0.0046076814514265,-0.1339202687611558
2021-12-13,-0.0091361676115676,0.0501,0.02655,-0.0053020407859117,0.0016402570745917,0.0866773079504594
2021-12-14,-0.007470677577436,0.0502,0.0266,-0.0078552048169742,-0.0023361654386201,0.0777941883433104
2021-12-15,0.0163484646307467,0.0503,0.02665,0.0019793493991784,-0.0021395631044885,-0.1187756302702597
2021-12-16,-0.0087434153799804,0.0504,0.0267,0.0213065394146434,0.0026193465162343,0.0663555582450257
2021-12-17,-0.0102876806370926,0.0505,0.02675,-0.0210002307370166,0.0038423143418986,0.0486144878384036
2021-12-20,-0.0113880578514099,0.0506,0.0268,-0.0371153998132165,-0.0079940957745389,0.0602689458878906
2021-12-21,0.0177779345515725,0.0507,0.02685,0.042356723544771,0.003022341214965,-0.0813292759990081
2021-12-22,0.0101801972205788,0.0508,0.0269,0.0230596080752718,0.0008917295886046,-0.1132794403706629
2021-12-23,0.0062236999216618,0.0509,0.02695,0.0141561125488751,0.0036592128826935,-0.0359635054468985
2021-12-27,0.0138389352474752,0.051,0.027,0.0241224929829526,-0.0002717305796564,-0.0155901332722755
2021-12-28,-0.001010154848626,0.0511,0.02705,0.0054254818547716,0.0005098175404814,-0.0079185173773698
2021-12-29,0.001401895139427,0.0512,0.0271,0.0076335111349692,-0.0013464403555435,-0.0336374071717174
2021-12-30,-0.0029897555945093,0.0513,0.02715,0.0056165140920581,0.0040101045954374,0.0224188285346544
2021-12-31,-0.0026261799136575,0.0514,0.0272,-0.0231198704855987,-0.003091740091515,-0.0063474097424022
2022-01-03,0.0063740525309705,0.0515,0.02725,0.0115676473497212,0.0042764713968936,-0.0360045851688242
2022-01-04,-0.0006296219570605,0.0516,0.0272999999999999,0.0119610411515973,-0.0062614580888774,0.0186746661938892
2022-01-05,-0.0193927577906871,0.0517,0.02735,0.0111702900924,-0.0016473983257058,0.1667652111336823
2022-01-06,-0.0009637690162076,0.0518,0.0274,0.0206808046487856,0.0026473285678321,-0.0060820544687738
2022-01-07,-0.0040502167400917,0.0519,0.02745,-0.0070475404611876,-0.0014686344133981,-0.043345250128194
2022-01-10,-0.0014410312534549,0.052,0.0275,-0.0084917383521919,0.0050525979445388,0.0341151056417969
2022-01-11,0.0091599846687118,0.0521,0.0275499999999999,0.038220602524166,-0.0020735181836278,-0.0510309170404594
